materialId,lastRunJob
GMO_00000000031157_01,FILE_MAF_20211106T201207Z_GMO_00000000031157_01
GMO_00000000008049_01,FILE_MAF_20211106T183227Z_GMO_00000000008049_01
GMO_00000000326374_01,FILE_MAF_20211106T183220Z_GMO_00000000326374_01
GMO_00000000030768_01,FILE_MAF_20211109T073415Z_GMO_00000000030768_01
GMO_00000000135489_01,FILE_MAF_20211106T194957Z_GMO_00000000135489_01
GMO_00000000283513_01,FILE_MAF_20211106T201409Z_GMO_00000000283513_01
GMO_00000000030769_01,FILE_MAF_20211106T183224Z_GMO_00000000030769_01
GMO_00000000008517_01,FILE_MAF_20211106T183226Z_GMO_00000000008517_01
GMO_00000000021003_01,FILE_MAF_20211106T201105Z_GMO_00000000021003_01
GMO_00000000132370_01,FILE_MAF_20211106T190844Z_GMO_00000000132370_01
GMO_00000000135490_01,FILE_MAF_20211106T192952Z_GMO_00000000135490_01
GMO_00000000283511_01,FILE_MAF_20211106T201719Z_GMO_00000000283511_01
GMO_00000000182996_01,FILE_MAF_20211106T201827Z_GMO_00000000182996_01
GMO_00000000190567_01,FILE_MAF_20211106T201828Z_GMO_00000000190567_01
GMO_00000000283508_01,FILE_MAF_20211106T191547Z_GMO_00000000283508_01
GMO_00000000336954_01,FILE_MAF_20211106T201713Z_GMO_00000000336954_01
GMO_00000000002802_01,FILE_MAF_20211106T190743Z_GMO_00000000002802_01
GMO_00000000019703_01,FILE_MAF_20211106T201207Z_GMO_00000000019703_01
GMO_00000000002382_01,FILE_MAF_20211106T183223Z_GMO_00000000002382_01
GMO_00000000201191_01,FILE_MAF_20211106T201721Z_GMO_00000000201191_01
GMO_00000000298265_01,FILE_MAF_20211106T183222Z_GMO_00000000298265_01
GMO_00000000366054_01,FILE_MAF_20211106T201720Z_GMO_00000000366054_01
GMO_00000000291643_01,FILE_MAF_20211106T201611Z_GMO_00000000291643_01
GMO_00000000016178_01,FILE_MAF_20211106T201715Z_GMO_00000000016178_01
GMO_00000000392094_01,FILE_MAF_20211106T201717Z_GMO_00000000392094_01
GMO_00000000132373_01,FILE_MAF_20211106T201207Z_GMO_00000000132373_01
GMO_00000000021005_01,FILE_MAF_20211106T183333Z_GMO_00000000021005_01
GMO_00000000030703_01,FILE_MAF_20211106T183333Z_GMO_00000000030703_01
GMO_00000000030787_01,FILE_MAF_20211106T201106Z_GMO_00000000030787_01
GMO_00000000287586_01,FILE_MAF_20211106T201823Z_GMO_00000000287586_01
GMO_00000000326376_01,FILE_MAF_20211106T183218Z_GMO_00000000326376_01
GMO_00000000336949_01,FILE_MAF_20211106T201717Z_GMO_00000000336949_01
GMO_00000000132374_01,FILE_MAF_20211106T201307Z_GMO_00000000132374_01
GMO_00000000030696_01,FILE_MAF_20211106T183222Z_GMO_00000000030696_01
GMO_00000000002425_01,FILE_MAF_20211106T201308Z_GMO_00000000002425_01
GMO_00000000132367_01,FILE_MAF_20211106T185241Z_GMO_00000000132367_01
GMO_00000000002131_01,FILE_MAF_20211106T201611Z_GMO_00000000002131_01
GMO_00000000031090_01,FILE_MAF_20211106T191547Z_GMO_00000000031090_01
GMO_00000000299237_01,FILE_MAF_20211106T201714Z_GMO_00000000299237_01
GMO_00000000135600_01,FILE_MAF_20211106T183737Z_GMO_00000000135600_01
GMO_00000000030631_01,FILE_MAF_20211106T183219Z_GMO_00000000030631_01
GMO_00000000283250_01,FILE_MAF_20211106T201612Z_GMO_00000000283250_01
GMO_00000000305364_01,FILE_MAF_20211106T201722Z_GMO_00000000305364_01
GMO_00000000031218_01,FILE_MAF_20211106T183329Z_GMO_00000000031218_01
GMO_00000000132369_01,FILE_MAF_20211106T183335Z_GMO_00000000132369_01
GMO_00000000135488_01,FILE_MAF_20211106T201714Z_GMO_00000000135488_01
GMO_00000000135599_01,FILE_MAF_20211106T201206Z_GMO_00000000135599_01
GMO_00000000030667_01,FILE_MAF_20211109T073412Z_GMO_00000000030667_01
GMO_00000000344447_01,FILE_MAF_20211107T155325Z_GMO_00000000344447_01
GMO_00000000008238_01,FILE_MAF_20211223T065024Z_GMO_00000000008238_01
GMO_00000000169776_01,FILE_MAF_20211106T215904Z_GMO_00000000169776_01
GMO_00000000012410_01,FILE_MAF_20211106T220220Z_GMO_00000000012410_01
GMO_00000000308521_01,FILE_MAF_20211106T220333Z_GMO_00000000308521_01
GMO_00000000177709_01,FILE_MAF_20211106T234510Z_GMO_00000000177709_01
GMO_00000000278051_01,FILE_MAF_20211107T173015Z_GMO_00000000278051_01
GMO_00000000283101_01,FILE_MAF_20211106T220217Z_GMO_00000000283101_01
GMO_00000000012380_01,FILE_MAF_20211106T234615Z_GMO_00000000012380_01
GMO_00000000131231_01,FILE_MAF_20211106T234824Z_GMO_00000000131231_01
GMO_00000000012345_01,FILE_MAF_20211106T220213Z_GMO_00000000012345_01
GMO_00000000177697_01,FILE_MAF_20211106T220325Z_GMO_00000000177697_01
GMO_00000000012382_01,FILE_MAF_20211106T215905Z_GMO_00000000012382_01
GMO_00000000012381_01,FILE_MAF_20211106T234614Z_GMO_00000000012381_01
GMO_00000000012321_01,FILE_MAF_20211106T220216Z_GMO_00000000012321_01
GMO_00000000012403_01,FILE_MAF_20211106T220212Z_GMO_00000000012403_01
GMO_00000000012337_01,FILE_MAF_20211106T220219Z_GMO_00000000012337_01
GMO_00000000285127_01,FILE_MAF_20211106T220336Z_GMO_00000000285127_01
GMO_00000000012388_01,FILE_MAF_20211106T234509Z_GMO_00000000012388_01
GMO_00000000171428_01,FILE_MAF_20211106T220216Z_GMO_00000000171428_01
GMO_00000000296819_01,FILE_MAF_20211106T222743Z_GMO_00000000296819_01
GMO_00000000177705_01,FILE_MAF_20211106T220221Z_GMO_00000000177705_01
GMO_00000000012393_01,FILE_MAF_20211106T234824Z_GMO_00000000012393_01
GMO_00000000012274_01,FILE_MAF_20211106T221339Z_GMO_00000000012274_01
GMO_00000000131225_01,FILE_MAF_20211106T234822Z_GMO_00000000131225_01
GMO_00000000012296_01,FILE_MAF_20211106T234617Z_GMO_00000000012296_01
GMO_00000000012379_01,FILE_MAF_20211106T234304Z_GMO_00000000012379_01
GMO_00000000131233_01,FILE_MAF_20211106T234826Z_GMO_00000000131233_01
GMO_00000000012396_01,FILE_MAF_20211106T234510Z_GMO_00000000012396_01
GMO_00000000295452_01,FILE_MAF_20211109T073417Z_GMO_00000000295452_01
GMO_00000000177708_01,FILE_MAF_20211106T234822Z_GMO_00000000177708_01
GMO_00000000012347_01,FILE_MAF_20211106T234406Z_GMO_00000000012347_01
GMO_00000000012371_01,FILE_MAF_20211106T234821Z_GMO_00000000012371_01
GMO_00000000275534_01,FILE_MAF_20211106T234614Z_GMO_00000000275534_01
GMO_00000000170653_01,FILE_MAF_20211106T234821Z_GMO_00000000170653_01
GMO_00000000012386_01,FILE_MAF_20211106T234820Z_GMO_00000000012386_01
GMO_00000000111170_01,FILE_MAF_20211106T234825Z_GMO_00000000111170_01
GMO_00000000007535_01,FILE_MAF_20211107T062632Z_GMO_00000000007535_01
GMO_00000000232271_01,FILE_MAF_20211107T062632Z_GMO_00000000232271_01
GMO_00000000007640_01,FILE_MAF_20211107T062633Z_GMO_00000000007640_01
GMO_00000000154036_01,FILE_MAF_20211107T062633Z_GMO_00000000154036_01
GMO_00000000007628_01,FILE_MAF_20211107T062634Z_GMO_00000000007628_01
GMO_00000000022552_01,FILE_MAF_20211107T062634Z_GMO_00000000022552_01
GMO_00000000022571_01,FILE_MAF_20211107T062634Z_GMO_00000000022571_01
GMO_00000000305366_01,FILE_MAF_20211107T062634Z_GMO_00000000305366_01
GMO_00000000022586_01,FILE_MAF_20211107T062635Z_GMO_00000000022586_01
GMO_00000000022549_01,FILE_MAF_20211107T062636Z_GMO_00000000022549_01
GMO_00000000116398_01,FILE_MAF_20211107T062636Z_GMO_00000000116398_01
GMO_00000000144390_01,FILE_MAF_20211107T062636Z_GMO_00000000144390_01
GMO_00000000007572_01,FILE_MAF_20211107T062637Z_GMO_00000000007572_01
GMO_00000000008528_01,FILE_MAF_20211107T062637Z_GMO_00000000008528_01
GMO_00000000022561_01,FILE_MAF_20211107T062637Z_GMO_00000000022561_01
GMO_00000000022573_01,FILE_MAF_20211107T062638Z_GMO_00000000022573_01
GMO_00000000232269_01,FILE_MAF_20211107T062638Z_GMO_00000000232269_01
GMO_00000000293459_01,FILE_MAF_20211107T062638Z_GMO_00000000293459_01
GMO_00000000022579_01,FILE_MAF_20211107T062639Z_GMO_00000000022579_01
GMO_00000000354743_01,FILE_MAF_20211107T062639Z_GMO_00000000354743_01
GMO_00000000007537_01,FILE_MAF_20211107T062640Z_GMO_00000000007537_01
GMO_00000000009211_01,FILE_MAF_20211107T062640Z_GMO_00000000009211_01
GMO_00000000022580_01,FILE_MAF_20211107T062640Z_GMO_00000000022580_01
GMO_00000000007571_01,FILE_MAF_20211107T062641Z_GMO_00000000007571_01
GMO_00000000232274_01,FILE_MAF_20211107T063142Z_GMO_00000000232274_01
GMO_00000000007669_01,FILE_MAF_20211107T063242Z_GMO_00000000007669_01
GMO_00000000022538_01,FILE_MAF_20211107T063644Z_GMO_00000000022538_01
GMO_00000000022584_01,FILE_MAF_20211107T070450Z_GMO_00000000022584_01
GMO_00000000009118_01,FILE_MAF_20211107T070551Z_GMO_00000000009118_01
GMO_00000000022523_01,FILE_MAF_20211107T070852Z_GMO_00000000022523_01
GMO_00000000022548_01,FILE_MAF_20211107T070852Z_GMO_00000000022548_01
GMO_00000000022521_01,FILE_MAF_20211107T071153Z_GMO_00000000022521_01
GMO_00000000022564_01,FILE_MAF_20211107T071254Z_GMO_00000000022564_01
GMO_00000000007570_01,FILE_MAF_20211107T071654Z_GMO_00000000007570_01
GMO_00000000007616_01,FILE_MAF_20211107T073259Z_GMO_00000000007616_01
GMO_00000000135032_01,FILE_MAF_20211107T073259Z_GMO_00000000135032_01
GMO_00000000144497_01,FILE_MAF_20211107T073259Z_GMO_00000000144497_01
GMO_00000000305365_01,FILE_MAF_20211107T073359Z_GMO_00000000305365_01
GMO_00000000134633_01,FILE_MAF_20211107T073500Z_GMO_00000000134633_01
GMO_00000000336964_01,FILE_MAF_20211107T073901Z_GMO_00000000336964_01
GMO_00000000008731_01,FILE_MAF_20211107T074003Z_GMO_00000000008731_01
GMO_00000000022569_01,FILE_MAF_20211107T074003Z_GMO_00000000022569_01
GMO_00000000022562_01,FILE_MAF_20211107T074605Z_GMO_00000000022562_01
GMO_00000000293465_01,FILE_MAF_20211107T074606Z_GMO_00000000293465_01
GMO_00000000022547_01,FILE_MAF_20211107T074607Z_GMO_00000000022547_01
GMO_00000000022565_01,FILE_MAF_20211107T074607Z_GMO_00000000022565_01
GMO_00000000022551_01,FILE_MAF_20211107T074608Z_GMO_00000000022551_01
GMO_00000000022566_01,FILE_MAF_20211107T074608Z_GMO_00000000022566_01
GMO_00000000022572_01,FILE_MAF_20211107T074608Z_GMO_00000000022572_01
GMO_00000000037828_01,FILE_MAF_20211107T074608Z_GMO_00000000037828_01
GMO_00000000022555_01,FILE_MAF_20211107T074609Z_GMO_00000000022555_01
GMO_00000000037827_01,FILE_MAF_20211107T074609Z_GMO_00000000037827_01
GMO_00000000273730_01,FILE_MAF_20211222T221253Z_GMO_00000000273730_01
GMO_00000000022567_01,FILE_MAF_20211107T074610Z_GMO_00000000022567_01
GMO_00000000022575_01,FILE_MAF_20211107T074610Z_GMO_00000000022575_01
GMO_00000000273741_01,FILE_MAF_20211222T224559Z_GMO_00000000273741_01
GMO_00000000354172_01,FILE_MAF_20211107T074610Z_GMO_00000000354172_01
GMO_00000000007592_01,FILE_MAF_20211107T074611Z_GMO_00000000007592_01
GMO_00000000022532_01,FILE_MAF_20211107T074611Z_GMO_00000000022532_01
GMO_00000000022533_01,FILE_MAF_20211107T074611Z_GMO_00000000022533_01
GMO_00000000002276_01,FILE_MAF_20211223T063914Z_GMO_00000000002276_01
GMO_00000000293475_01,FILE_MAF_20211107T074612Z_GMO_00000000293475_01
GMO_00000000022530_01,FILE_MAF_20211107T074613Z_GMO_00000000022530_01
GMO_00000000273739_01,FILE_MAF_20211222T234817Z_GMO_00000000273739_01
GMO_00000000308190_01,FILE_MAF_20211107T074613Z_GMO_00000000308190_01
GMO_00000000134634_01,FILE_MAF_20211107T074614Z_GMO_00000000134634_01
GMO_00000000273735_01,FILE_MAF_20211222T232810Z_GMO_00000000273735_01
GMO_00000000300547_01,FILE_MAF_20211107T074614Z_GMO_00000000300547_01
GMO_00000000022556_01,FILE_MAF_20211107T074615Z_GMO_00000000022556_01
GMO_00000000284554_01,FILE_MAF_20211107T074615Z_GMO_00000000284554_01
GMO_00000000276818_01,FILE_MAF_20211107T074616Z_GMO_00000000276818_01
GMO_00000000294986_01,FILE_MAF_20211222T235119Z_GMO_00000000294986_01
GMO_00000000121178_01,FILE_MAF_20211222T214635Z_GMO_00000000121178_01
GMO_00000000293466_01,FILE_MAF_20211107T075017Z_GMO_00000000293466_01
GMO_00000000305367_01,FILE_MAF_20211107T075018Z_GMO_00000000305367_01
GMO_00000000022574_01,FILE_MAF_20211107T075019Z_GMO_00000000022574_01
GMO_00000000134629_01,FILE_MAF_20211107T075019Z_GMO_00000000134629_01
GMO_00000000305369_01,FILE_MAF_20211107T075020Z_GMO_00000000305369_01
GMO_00000000362284_01,FILE_MAF_20211107T075020Z_GMO_00000000362284_01
GMO_00000000101273_01,FILE_MAF_20211107T075021Z_GMO_00000000101273_01
GMO_00000000232278_01,FILE_MAF_20211107T075021Z_GMO_00000000232278_01
GMO_00000000293474_01,FILE_MAF_20211107T075021Z_GMO_00000000293474_01
GMO_00000000273742_01,FILE_MAF_20211222T222655Z_GMO_00000000273742_01
GMO_00000000320964_01,FILE_MAF_20211107T075022Z_GMO_00000000320964_01
GMO_00000000284520_01,FILE_MAF_20211107T075023Z_GMO_00000000284520_01
GMO_00000000331197_01,FILE_MAF_20211107T075023Z_GMO_00000000331197_01
GMO_00000000334056_01,FILE_MAF_20211222T174900Z_GMO_00000000334056_01
GMO_00000000002291_01,FILE_MAF_20211107T075024Z_GMO_00000000002291_01
GMO_00000000008621_01,FILE_MAF_20211107T075024Z_GMO_00000000008621_01
GMO_00000000277391_01,FILE_MAF_20211107T075024Z_GMO_00000000277391_01
GMO_00000000279142_01,FILE_MAF_20211107T075024Z_GMO_00000000279142_01
GMO_00000000144051_01,FILE_MAF_20211223T061206Z_GMO_00000000144051_01
GMO_00000000273738_01,FILE_MAF_20211222T232810Z_GMO_00000000273738_01
GMO_00000000334045_01,FILE_MAF_20211222T174844Z_GMO_00000000334045_01
GMO_00000000294989_01,FILE_MAF_20211222T234115Z_GMO_00000000294989_01
GMO_00000000011532_01,FILE_MAF_20211107T075126Z_GMO_00000000011532_01
GMO_00000000130729_01,FILE_MAF_20211107T075127Z_GMO_00000000130729_01
GMO_00000000273731_01,FILE_MAF_20211222T225001Z_GMO_00000000273731_01
GMO_00000000334051_01,FILE_MAF_20211222T174859Z_GMO_00000000334051_01
GMO_00000000144042_01,FILE_MAF_20211107T075129Z_GMO_00000000144042_01
GMO_00000000334059_01,FILE_MAF_20211222T181431Z_GMO_00000000334059_01
GMO_00000000353430_01,FILE_MAF_20211107T075129Z_GMO_00000000353430_01
GMO_00000000273733_01,FILE_MAF_20211222T230805Z_GMO_00000000273733_01
GMO_00000000362273_01,FILE_MAF_20211107T075130Z_GMO_00000000362273_01
GMO_00000000008219_01,FILE_MAF_20211223T053257Z_GMO_00000000008219_01
GMO_00000000279145_01,FILE_MAF_20211107T075131Z_GMO_00000000279145_01
GMO_00000000353431_01,FILE_MAF_20211107T075131Z_GMO_00000000353431_01
GMO_00000000121163_01,FILE_MAF_20211222T214631Z_GMO_00000000121163_01
GMO_00000000134625_01,FILE_MAF_20211107T075132Z_GMO_00000000134625_01
GMO_00000000144048_01,FILE_MAF_20211223T053256Z_GMO_00000000144048_01
GMO_00000000334061_01,FILE_MAF_20211222T174848Z_GMO_00000000334061_01
GMO_00000000273734_01,FILE_MAF_20211222T215049Z_GMO_00000000273734_01
GMO_00000000297512_01,FILE_MAF_20211107T075133Z_GMO_00000000297512_01
GMO_00000000130338_01,FILE_MAF_20211107T075134Z_GMO_00000000130338_01
GMO_00000000273726_01,FILE_MAF_20211222T223658Z_GMO_00000000273726_01
GMO_00000000277285_01,FILE_MAF_20211107T075134Z_GMO_00000000277285_01
GMO_00000000300544_01,FILE_MAF_20211107T075134Z_GMO_00000000300544_01
GMO_00000000366051_01,FILE_MAF_20211107T075135Z_GMO_00000000366051_01
GMO_00000000003018_01,FILE_MAF_20211107T075236Z_GMO_00000000003018_01
GMO_00000000353420_01,FILE_MAF_20211107T075437Z_GMO_00000000353420_01
GMO_00000000353421_01,FILE_MAF_20211107T075437Z_GMO_00000000353421_01
GMO_00000000357289_01,FILE_MAF_20211107T075437Z_GMO_00000000357289_01
GMO_00000000293469_01,FILE_MAF_20211107T075838Z_GMO_00000000293469_01
GMO_00000000300545_01,FILE_MAF_20211107T080339Z_GMO_00000000300545_01
GMO_00000000011529_01,FILE_MAF_20211107T080641Z_GMO_00000000011529_01
GMO_00000000294985_01,FILE_MAF_20211222T235119Z_GMO_00000000294985_01
GMO_00000000279014_01,FILE_MAF_20211107T080941Z_GMO_00000000279014_01
GMO_00000000297515_01,FILE_MAF_20211107T081943Z_GMO_00000000297515_01
GMO_00000000273723_01,FILE_MAF_20211222T214948Z_GMO_00000000273723_01
GMO_00000000294987_01,FILE_MAF_20211222T235119Z_GMO_00000000294987_01
GMO_00000000022596_01,FILE_MAF_20211107T082946Z_GMO_00000000022596_01
GMO_00000000362286_01,FILE_MAF_20211107T083447Z_GMO_00000000362286_01
GMO_00000000334047_01,FILE_MAF_20211222T174850Z_GMO_00000000334047_01
GMO_00000000362279_01,FILE_MAF_20211107T084349Z_GMO_00000000362279_01
GMO_00000000362272_01,FILE_MAF_20211107T084549Z_GMO_00000000362272_01
GMO_00000000029065_01,FILE_MAF_20211222T214635Z_GMO_00000000029065_01
GMO_00000000121174_01,FILE_MAF_20211222T214636Z_GMO_00000000121174_01
GMO_00000000273736_01,FILE_MAF_20211222T232007Z_GMO_00000000273736_01
GMO_00000000121177_01,FILE_MAF_20211222T214947Z_GMO_00000000121177_01
GMO_00000000277287_01,FILE_MAF_20211107T085453Z_GMO_00000000277287_01
GMO_00000000002885_01,FILE_MAF_20211223T065131Z_GMO_00000000002885_01
GMO_00000000177654_01,FILE_MAF_20211107T090656Z_GMO_00000000177654_01
GMO_00000000353425_01,FILE_MAF_20211107T090756Z_GMO_00000000353425_01
GMO_00000000129516_01,FILE_MAF_20211107T091858Z_GMO_00000000129516_01
GMO_00000000279144_01,FILE_MAF_20211107T092159Z_GMO_00000000279144_01
GMO_00000000003043_01,FILE_MAF_20211107T092500Z_GMO_00000000003043_01
GMO_00000000002275_01,FILE_MAF_20211223T065127Z_GMO_00000000002275_01
GMO_00000000144052_01,FILE_MAF_20211223T053257Z_GMO_00000000144052_01
GMO_00000000121173_01,FILE_MAF_20211222T214945Z_GMO_00000000121173_01
GMO_00000000177656_01,FILE_MAF_20211107T093805Z_GMO_00000000177656_01
GMO_00000000359728_01,FILE_MAF_20211107T093805Z_GMO_00000000359728_01
GMO_00000000353428_01,FILE_MAF_20211107T093806Z_GMO_00000000353428_01
GMO_00000000320392_01,FILE_MAF_20211107T093906Z_GMO_00000000320392_01
GMO_00000000353424_01,FILE_MAF_20211107T093906Z_GMO_00000000353424_01
GMO_00000000284527_01,FILE_MAF_20220214T211217Z_GMO_00000000284527_01
GMO_00000000320864_01,FILE_MAF_20220215T035716Z_GMO_00000000320864_01
GMO_00000000345784_01,FILE_MAF_20220215T071112Z_GMO_00000000345784_01
GMO_00000000320373_01,FILE_MAF_20220215T035306Z_GMO_00000000320373_01
GMO_00000000002636_01,FILE_MAF_20211107T133852Z_GMO_00000000002636_01
GMO_00000000284524_01,FILE_MAF_20220214T231530Z_GMO_00000000284524_01
GMO_00000000320375_01,FILE_MAF_20220214T231527Z_GMO_00000000320375_01
GMO_00000000320865_01,FILE_MAF_20220215T035721Z_GMO_00000000320865_01
GMO_00000000196928_01,FILE_MAF_20220214T042555Z_GMO_00000000196928_01
GMO_00000000197118_01,FILE_MAF_20220214T042348Z_GMO_00000000197118_01
GMO_00000000010074_01,FILE_MAF_20220212T233223Z_GMO_00000000010074_01
GMO_00000000113167_01,FILE_MAF_20220213T225125Z_GMO_00000000113167_01
GMO_00000000292401_01,FILE_MAF_20220215T013015Z_GMO_00000000292401_01
GMO_00000000326610_01,FILE_MAF_20220215T035308Z_GMO_00000000326610_01
GMO_00000000284522_01,FILE_MAF_20220215T000246Z_GMO_00000000284522_01
GMO_00000000362292_01,FILE_MAF_20211107T140006Z_GMO_00000000362292_01
GMO_00000000196925_01,FILE_MAF_20220214T211213Z_GMO_00000000196925_01
GMO_00000000275408_01,FILE_MAF_20220214T211536Z_GMO_00000000275408_01
GMO_00000000292399_01,FILE_MAF_20220214T052025Z_GMO_00000000292399_01
GMO_00000000196926_01,FILE_MAF_20220214T211218Z_GMO_00000000196926_01
GMO_00000000320376_01,FILE_MAF_20220215T021544Z_GMO_00000000320376_01
GMO_00000000019770_01,FILE_MAF_20211107T140010Z_GMO_00000000019770_01
GMO_00000000334328_01,FILE_MAF_20211107T140011Z_GMO_00000000334328_01
GMO_00000000022947_01,FILE_MAF_20211107T140012Z_GMO_00000000022947_01
GMO_00000000281420_01,FILE_MAF_20211107T140013Z_GMO_00000000281420_01
GMO_00000000320377_01,FILE_MAF_20220215T034002Z_GMO_00000000320377_01
GMO_00000000320871_01,FILE_MAF_20220214T231529Z_GMO_00000000320871_01
GMO_00000000022900_01,FILE_MAF_20211107T140014Z_GMO_00000000022900_01
GMO_00000000307724_01,FILE_MAF_20220215T035311Z_GMO_00000000307724_01
GMO_00000000002585_01,FILE_MAF_20211107T140016Z_GMO_00000000002585_01
GMO_00000000022929_01,FILE_MAF_20211107T140016Z_GMO_00000000022929_01
GMO_00000000116057_01,FILE_MAF_20220213T215212Z_GMO_00000000116057_01
GMO_00000000273757_01,FILE_MAF_20211107T140118Z_GMO_00000000273757_01
GMO_00000000022944_01,FILE_MAF_20211107T140119Z_GMO_00000000022944_01
GMO_00000000150139_01,FILE_MAF_20220214T042346Z_GMO_00000000150139_01
GMO_00000000284523_01,FILE_MAF_20220214T231530Z_GMO_00000000284523_01
GMO_00000000019774_01,FILE_MAF_20211107T140120Z_GMO_00000000019774_01
GMO_00000000008958_01,FILE_MAF_20211107T140121Z_GMO_00000000008958_01
GMO_00000000031022_01,FILE_MAF_20211107T140121Z_GMO_00000000031022_01
GMO_00000000121371_01,FILE_MAF_20211107T140121Z_GMO_00000000121371_01
GMO_00000000196924_01,FILE_MAF_20220214T043212Z_GMO_00000000196924_01
GMO_00000000320372_01,FILE_MAF_20220215T014236Z_GMO_00000000320372_01
GMO_00000000116731_01,FILE_MAF_20211107T140123Z_GMO_00000000116731_01
GMO_00000000284526_01,FILE_MAF_20220214T213841Z_GMO_00000000284526_01
GMO_00000000320381_01,FILE_MAF_20220215T013017Z_GMO_00000000320381_01
GMO_00000000019931_01,FILE_MAF_20211107T140124Z_GMO_00000000019931_01
GMO_00000000030736_01,FILE_MAF_20211107T140124Z_GMO_00000000030736_01
GMO_00000000189621_01,FILE_MAF_20220214T043108Z_GMO_00000000189621_01
GMO_00000000273768_01,FILE_MAF_20211107T140124Z_GMO_00000000273768_01
GMO_00000000019927_01,FILE_MAF_20211107T140125Z_GMO_00000000019927_01
GMO_00000000030164_01,FILE_MAF_20211107T140125Z_GMO_00000000030164_01
GMO_00000000284528_01,FILE_MAF_20220214T211425Z_GMO_00000000284528_01
GMO_00000000022998_01,FILE_MAF_20211107T140226Z_GMO_00000000022998_01
GMO_00000000288331_01,FILE_MAF_20211107T140226Z_GMO_00000000288331_01
GMO_00000000106286_01,FILE_MAF_20211107T140227Z_GMO_00000000106286_01
GMO_00000000196930_01,FILE_MAF_20220214T211420Z_GMO_00000000196930_01
GMO_00000000003895_01,FILE_MAF_20211107T140228Z_GMO_00000000003895_01
GMO_00000000022964_01,FILE_MAF_20211107T140228Z_GMO_00000000022964_01
GMO_00000000022898_01,FILE_MAF_20211107T140229Z_GMO_00000000022898_01
GMO_00000000362290_01,FILE_MAF_20211107T140229Z_GMO_00000000362290_01
GMO_00000000101319_01,FILE_MAF_20211107T140230Z_GMO_00000000101319_01
GMO_00000000273767_01,FILE_MAF_20211107T140230Z_GMO_00000000273767_01
GMO_00000000320374_01,FILE_MAF_20220215T013015Z_GMO_00000000320374_01
GMO_00000000196929_01,FILE_MAF_20220214T211218Z_GMO_00000000196929_01
GMO_00000000334323_01,FILE_MAF_20211107T140231Z_GMO_00000000334323_01
GMO_00000000008982_01,FILE_MAF_20211223T064818Z_GMO_00000000008982_01
GMO_00000000030748_01,FILE_MAF_20211107T140232Z_GMO_00000000030748_01
GMO_00000000006851_01,FILE_MAF_20211107T140233Z_GMO_00000000006851_01
GMO_00000000196931_01,FILE_MAF_20220214T211421Z_GMO_00000000196931_01
GMO_00000000364033_01,FILE_MAF_20220215T071527Z_GMO_00000000364033_01
GMO_00000000008062_01,FILE_MAF_20211107T140234Z_GMO_00000000008062_01
GMO_00000000031378_01,FILE_MAF_20211107T140234Z_GMO_00000000031378_01
GMO_00000000121179_01,FILE_MAF_20211222T214940Z_GMO_00000000121179_01
GMO_00000000334331_01,FILE_MAF_20211107T140234Z_GMO_00000000334331_01
GMO_00000000017395_01,FILE_MAF_20211107T140235Z_GMO_00000000017395_01
GMO_00000000040410_01,FILE_MAF_20211107T140235Z_GMO_00000000040410_01
GMO_00000000273756_01,FILE_MAF_20211107T140235Z_GMO_00000000273756_01
GMO_00000000022902_01,FILE_MAF_20211107T140536Z_GMO_00000000022902_01
GMO_00000000150138_01,FILE_MAF_20220214T043107Z_GMO_00000000150138_01
GMO_00000000031237_01,FILE_MAF_20211107T141038Z_GMO_00000000031237_01
GMO_00000000030739_01,FILE_MAF_20211107T141439Z_GMO_00000000030739_01
GMO_00000000019945_01,FILE_MAF_20211107T141740Z_GMO_00000000019945_01
GMO_00000000121181_01,FILE_MAF_20211222T232809Z_GMO_00000000121181_01
GMO_00000000031457_01,FILE_MAF_20211107T142141Z_GMO_00000000031457_01
GMO_00000000022896_01,FILE_MAF_20211107T142442Z_GMO_00000000022896_01
GMO_00000000273750_01,FILE_MAF_20211107T142944Z_GMO_00000000273750_01
GMO_00000000273755_01,FILE_MAF_20211107T143044Z_GMO_00000000273755_01
GMO_00000000022950_01,FILE_MAF_20211107T143144Z_GMO_00000000022950_01
GMO_00000000101322_01,FILE_MAF_20211107T144247Z_GMO_00000000101322_01
GMO_00000000109983_01,FILE_MAF_20211107T144449Z_GMO_00000000109983_01
GMO_00000000017368_01,FILE_MAF_20211107T144949Z_GMO_00000000017368_01
GMO_00000000334321_01,FILE_MAF_20211107T144949Z_GMO_00000000334321_01
GMO_00000000334324_01,FILE_MAF_20211107T145450Z_GMO_00000000334324_01
GMO_00000000040409_01,FILE_MAF_20211107T145651Z_GMO_00000000040409_01
GMO_00000000003966_01,FILE_MAF_20211107T145751Z_GMO_00000000003966_01
GMO_00000000015193_01,FILE_MAF_20211107T145851Z_GMO_00000000015193_01
GMO_00000000008945_01,FILE_MAF_20211223T064817Z_GMO_00000000008945_01
GMO_00000000008453_01,FILE_MAF_20211107T150152Z_GMO_00000000008453_01
GMO_00000000015194_01,FILE_MAF_20211107T150353Z_GMO_00000000015194_01
GMO_00000000284521_01,FILE_MAF_20220214T231207Z_GMO_00000000284521_01
GMO_00000000295978_01,FILE_MAF_20211107T150854Z_GMO_00000000295978_01
GMO_00000000032389_01,FILE_MAF_20211107T173323Z_GMO_00000000032389_01
